OBJECTID;CID;blue;green;red;nir;swir;GT
8643;1;860;1140;1488;2138;3553;0
8644;1;161;293;450;904;957;1
8645;1;854;1092;1470;2086;3777;0
8646;1;677;1164;1794;2406;3247;0
8647;1;217;379;482;1150;1090;1
8648;1;185;354;404;1450;1071;1
8649;1;158;306;495;1005;1108;1
8650;1;596;1007;947;3108;2778;0
8651;1;310;493;640;1910;1417;1
8652;1;242;376;500;1106;1034;1
8653;1;430;672;917;1158;1990;0
8654;1;1106;1322;1450;1628;1846;0
8655;1;318;562;600;1638;1320;1
8656;1;353;599;826;1396;1997;0
8657;1;227;379;606;1028;1176;1
8658;1;682;984;1246;2242;3379;0
8659;1;167;399;375;1970;726;1
8660;1;294;491;602;1814;1122;1
8661;1;170;368;494;1350;1102;1
8662;1;382;524;612;1494;2004;0
8663;1;271;444;568;1796;1445;1
8664;1;192;274;390;1110;959;1
8665;1;667;951;1226;1980;3035;0
8666;1;357;500;681;1310;1681;1
8667;1;203;305;439;1280;979;1
8668;1;254;451;493;1676;1353;0
8669;1;201;361;517;1448;1059;1
8670;1;138;256;312;1064;818;1
8671;1;310;477;507;1710;1175;0
8672;1;496;681;831;1702;1546;1
8673;1;289;411;615;1001;1575;1
8674;1;134;284;351;1108;880;1
8675;1;195;443;516;1850;1199;0
8676;1;173;288;391;937;1279;1
8677;1;672;907;1302;1882;3434;0
8678;1;720;1009;1284;2258;3209;0
8679;1;208;436;533;1460;1161;1
8680;1;205;341;486;1056;1150;1
8681;1;697;1030;1392;2360;3423;0
8682;1;214;408;473;1340;1058;1
8683;1;219;478;493;1764;1063;0
8684;1;923;1340;1804;2636;4026;0
8685;1;401;737;894;1714;1774;0
8686;1;175;329;422;1402;935;1
8687;1;818;1124;1568;2430;3627;0
8688;1;567;877;1058;2106;2898;0
8689;1;706;1126;1538;2264;3021;0
8690;1;420;579;868;1550;1611;1
8691;1;124;295;327;1360;708;1
8692;1;477;693;955;1478;2879;0
8693;1;208;380;635;1032;1167;1
8694;1;131;306;396;1340;810;1
8695;1;286;462;656;1602;1164;1
8696;1;254;345;516;941;1125;1
8697;1;828;1072;1412;2282;3795;0
8698;1;200;384;419;1730;922;1
8699;1;105;282;334;1238;1111;1
8700;1;187;343;423;1410;780;1
8701;1;188;317;534;1084;1034;1
8702;1;418;672;838;1638;2518;0
8703;1;1416;1730;1898;2770;2710;0
8704;1;287;478;554;1290;1463;1
8705;1;412;644;821;1678;2544;0
8706;1;290;506;784;1102;1555;1
8707;1;562;844;1164;2064;3146;0
8708;1;535;791;1142;1730;2813;0
8709;1;1312;1310;1554;1772;1723;0
8710;1;334;515;810;1498;1421;1
8711;1;211;348;572;1036;1180;1
8712;1;247;444;725;1520;1089;1
8713;1;1874;1910;1870;2896;3258;0
8714;1;890;1230;1694;2508;3958;0
8715;1;124;253;301;1344;744;1
8716;1;159;285;353;1442;514;1
8717;1;439;607;788;1510;1542;1
8718;1;189;297;492;1072;977;1
8719;1;894;1192;1550;2526;3650;0
8720;1;119;264;322;1266;757;1
8721;1;498;670;909;1414;1064;1
8722;1;272;409;508;1066;1375;0
8723;1;159;343;477;1154;978;1
8724;1;243;408;498;1178;1270;0
8725;1;423;745;830;2280;2052;0
8726;1;169;332;388;1378;1149;0
8727;1;239;433;526;1604;1249;0
8728;1;915;1252;1606;2504;3932;0
8729;1;265;434;562;1510;1126;0
8730;1;323;428;491;579;1218;0
8731;1;219;383;486;1188;1174;1
8732;1;863;1194;1570;2304;3565;0
8733;1;226;375;470;1308;1444;1
8734;1;266;459;452;1878;1049;0
8735;1;390;574;846;1486;1819;1
8736;1;268;425;649;1212;1195;1
8737;1;677;931;1288;2194;2934;0
8738;1;633;919;1234;2080;2529;0
8739;1;181;361;425;1306;1026;1
8740;1;713;991;1324;2030;3049;0
8741;1;189;305;416;1274;964;1
8742;1;437;705;885;1684;2238;0
8743;1;327;539;728;1716;2169;0
8744;1;369;739;841;2588;2140;0
8745;1;655;922;1170;2032;3296;0
8746;1;318;499;645;1658;1481;1
8747;1;374;651;866;1610;2177;0
8748;1;287;612;645;1864;1879;0
8749;1;306;456;1478;1350;2762;0
8750;1;300;469;787;1326;1372;1
8751;1;309;491;642;1368;1199;1
8752;1;133;230;379;921;763;1
8753;1;267;454;539;1736;1079;1
8754;1;1090;1374;1680;2318;3282;0
8755;1;286;423;531;1720;1331;0
8756;1;670;951;1234;2030;3310;0
8757;1;336;497;562;1360;1176;1
8758;1;451;675;830;1686;1363;1
8759;1;853;1142;1416;2140;2520;0
8760;1;344;496;666;1510;1467;1
8761;1;305;477;572;1252;1139;1
8762;1;294;517;569;1810;1516;0
8763;1;272;444;625;1428;1663;1
8764;1;171;341;428;1272;1045;1
8765;1;706;955;1232;2180;3541;0
8766;1;542;908;1374;2030;3310;0
8767;1;250;347;564;863;989;1
8768;1;647;972;1210;2044;2412;0
8769;1;764;974;1236;1852;2525;0
8770;1;596;816;1112;1852;2140;0
8771;1;496;717;882;1852;2146;0
8772;1;265;365;634;1072;1117;1
8773;1;201;413;413;1574;1057;1
8774;1;636;938;1298;2406;3409;0
8775;1;238;416;529;1392;1190;1
8776;1;158;492;400;1394;854;1
8777;1;433;747;1052;2384;2938;0
8778;1;188;391;542;1268;1151;1
8779;1;255;422;461;1378;1007;1
8780;1;208;358;478;1244;1042;1
8781;1;203;375;397;1476;1089;1
8782;1;183;327;489;1158;1155;1
8783;1;604;800;1148;1758;2982;0
8784;1;615;890;1306;2004;3526;0
8785;1;736;1010;1408;2208;3543;0
8786;1;371;487;779;1326;1517;1
8787;1;171;311;365;1122;922;1
8788;1;227;415;474;1720;1165;1
8789;1;684;830;1210;2194;1928;0
8790;1;141;334;386;1480;951;1
8791;1;235;435;478;1680;912;1
8792;1;165;310;523;1023;1221;1
8793;1;308;529;570;1738;1337;0
8794;1;152;351;361;1482;835;1
8795;1;263;427;717;1246;1404;1
8796;1;332;485;581;1318;1791;0
8797;1;258;354;527;942;1319;1
8798;1;1;83;111;577;392;0
8799;1;171;297;334;1366;916;1
8800;1;255;412;484;1648;1150;0
8801;1;314;464;805;1396;1666;1
8802;1;195;371;483;1756;1003;1
8803;1;263;358;658;1266;1198;1
8804;1;686;946;1194;1946;3404;0
8805;1;171;318;414;931;1086;1
8806;1;224;408;474;1688;1174;0
8807;1;447;599;797;1466;1719;1
8808;1;118;308;269;2320;783;0
8809;1;216;358;416;1478;929;1
8810;1;209;330;403;558;707;0
8811;1;391;579;542;1512;1386;0
8812;1;520;772;833;1792;1525;1
8813;1;307;459;619;1622;1404;1
8814;1;176;295;428;979;1097;1
8815;1;336;528;819;1526;1721;1
8816;1;208;360;433;1340;1009;1
8817;1;191;378;375;1520;1250;0
8818;1;279;461;572;1618;1640;0
8819;1;417;584;769;1372;2097;0
8820;1;201;336;526;988;1085;1
8821;1;293;462;757;1092;1616;1
8822;1;174;308;450;1216;1070;1
8823;1;203;374;408;1432;1111;1
8824;1;255;427;658;1156;1236;1
8825;1;237;345;510;1282;973;1
8826;1;68;242;271;1230;785;1
8827;1;788;1054;1404;2344;3463;0
8828;1;241;429;498;1348;1238;1
8829;1;142;260;396;1042;1589;1
8830;1;595;859;1162;1934;3300;0
8831;1;444;626;759;1936;1610;0
8832;1;109;244;310;935;731;1
8833;1;293;452;498;1892;1492;0
8834;1;67;266;231;2024;641;0
8835;1;449;659;944;2200;2937;0
8836;1;189;330;390;1484;1084;1
8837;1;142;284;373;1120;1122;1
8838;1;183;416;536;744;1318;0
8839;1;245;475;518;1882;1171;0
8840;1;788;1170;1386;2166;3062;0
8841;1;230;438;504;1294;1194;1
8842;1;341;485;620;1494;1389;1
8843;1;366;539;716;1610;1678;1
8844;1;268;451;590;1372;1242;1
8845;1;209;352;483;1506;865;1
8846;1;532;770;979;1888;2234;0
8847;1;480;717;974;1734;2729;0
8848;1;218;470;456;1880;1175;0
8849;1;170;382;391;1488;1097;1
8850;1;1034;1410;1678;2474;3491;0
8851;1;219;364;579;1164;1351;1
8852;1;777;1136;1522;2112;2812;0
8853;1;2078;2020;1880;2864;2668;0
8854;1;577;808;1050;2098;2034;0
8855;1;373;623;815;1462;1652;1
8856;1;394;697;1040;1838;2851;0
8857;1;160;340;382;1660;912;1
8858;1;208;323;410;1068;1127;1
8859;1;164;293;418;1198;1097;1
8860;1;199;349;631;617;2234;0
8861;1;216;388;438;1800;1018;0
8862;1;260;387;453;1574;957;0
8863;1;521;544;570;1820;1575;0
8864;1;191;337;426;1122;1175;1
8865;1;485;654;871;1534;2190;0
8866;1;250;408;555;1236;1205;1
8867;1;1136;1090;1174;2242;3129;0
8868;1;189;383;520;1344;1351;0
8869;1;297;477;667;1318;1416;1
8870;1;844;1192;1578;2662;3406;0
8871;1;630;850;1160;1816;2934;0
8872;1;245;397;500;1640;1263;0
8873;1;148;365;331;1680;880;0
8874;1;346;532;670;1344;1238;1
8875;1;189;361;390;1504;904;1
8876;1;173;294;433;1172;884;1
8877;1;254;395;681;1186;1264;1
8878;1;124;246;321;1162;878;1
8879;1;599;884;1180;2268;3400;0
8880;1;313;472;630;1554;1553;0
8881;1;294;423;588;1520;1040;1
8882;1;176;294;396;1202;933;1
8883;1;295;392;422;1492;1093;1
8884;1;62;249;188;1262;603;1
8885;1;174;382;460;1532;1086;1
8886;1;744;1036;1354;2298;3224;0
8887;1;336;500;608;1792;1283;0
8888;1;325;455;716;1228;1394;1
8889;1;495;719;962;2242;2385;0
8890;1;430;594;701;1636;1348;0
8891;1;131;223;364;1010;817;1
8892;1;260;426;518;1304;1320;0
8893;1;181;287;371;1106;1250;1
8894;1;1306;1534;1700;1848;2241;0
8895;1;976;1070;1212;2190;1992;0
8896;1;167;303;407;1214;1192;1
8897;1;658;943;1172;2012;3304;0
8898;1;141;277;326;1080;930;1
8899;1;414;688;941;1942;2643;0
8900;1;268;487;509;1776;1381;0
8901;1;306;448;669;1256;1493;1
8902;1;541;921;1056;2562;2336;0
8903;1;201;342;582;1326;971;1
8904;1;487;631;801;1758;1888;0
8905;1;449;733;927;2132;1857;0
8906;1;666;992;1342;2148;3574;0
8907;1;214;353;539;1294;1480;1
8908;1;246;346;467;1078;1143;1
8909;1;347;532;605;1840;1415;1
8910;1;554;805;1124;1898;3241;0
8911;1;322;573;744;2072;2070;0
8912;1;255;370;691;1150;1423;1
8913;1;432;665;850;2058;2544;1
8914;1;295;509;635;1928;2133;0
8915;1;590;919;1256;1912;2370;0
8916;1;191;327;581;1362;1104;1
8917;1;354;508;753;1128;2056;1
8918;1;65;215;195;1058;818;0
8919;1;838;979;1206;2250;1495;1
8920;1;242;341;497;1148;968;1
8921;1;1380;1246;1360;2448;2755;0
8922;1;636;857;1158;1798;2546;0
8923;1;173;364;419;1404;997;1
8924;1;170;327;403;1170;1134;1
8925;1;192;360;483;1572;1430;0
8926;1;222;334;484;1384;1101;1
8927;1;334;532;877;1560;1382;1
8928;1;214;415;502;1434;1050;1
8929;1;132;289;430;1272;879;1
8930;1;346;733;851;2342;2146;0
8931;1;262;463;536;1686;1256;0
8932;1;134;294;340;1234;896;1
8933;1;350;575;737;1516;1838;0
8934;1;389;541;955;1528;1683;1
8935;1;579;913;1302;2008;2766;0
8936;1;234;353;585;1044;1218;1
8937;1;143;259;419;991;944;1
8938;1;280;464;608;1354;1491;1
8939;1;444;713;866;1860;2159;0
8940;1;173;308;411;971;970;1
8941;1;276;474;579;1714;1104;1
8942;1;210;423;395;1528;1007;1
8943;1;221;415;544;1464;1213;1
8944;1;250;420;525;1540;1418;0
8945;1;284;457;720;1410;1564;1
8946;1;263;367;594;1090;1500;1
8947;1;1400;1614;1810;1948;2213;0
8948;1;295;449;722;1296;1477;1
8949;1;388;556;740;1462;1576;1
8950;1;270;478;590;1542;1405;0
8951;1;346;570;733;1898;1907;0
8952;1;302;454;648;1208;1463;1
8953;1;241;430;467;1528;1005;1
8954;1;358;568;793;1322;1419;1
8955;1;150;239;443;1010;840;1
8956;1;527;740;995;1688;2759;0
8957;1;176;350;592;1068;1165;1
8958;1;233;439;475;1450;1359;0
8959;1;795;1056;1380;1970;3129;0
8960;1;640;945;1312;2070;3376;0
8961;1;663;963;1202;2212;3294;0
8962;1;165;295;386;1036;1023;1
8963;1;626;855;565;1976;1221;0
8964;1;724;990;1318;2078;3057;0
8965;1;222;427;581;1458;985;1
8966;1;592;840;1194;1914;2793;0
8967;1;622;832;1104;1732;2682;0
8968;1;463;721;736;1864;1627;1
8969;1;421;698;1122;1874;2930;0
8970;1;562;813;1094;1642;2178;0
8971;1;269;436;500;1520;1248;0
8972;1;280;425;517;1688;1006;1
8973;1;140;299;401;1204;880;1
8974;1;207;384;413;1588;977;1
8975;1;505;788;965;1874;2261;0
8976;1;308;440;703;1264;1172;1
8977;1;514;795;1096;1852;2854;0
8978;1;208;335;425;1246;917;1
8979;1;449;673;822;1738;1806;0
8980;1;429;567;666;1324;1187;1
8981;1;218;426;418;1808;1012;1
8982;1;150;349;381;1574;1039;0
8983;1;267;384;584;1208;1224;1
8984;1;192;377;401;1214;1143;1
8985;1;314;461;543;1282;802;1
8986;1;652;938;1156;2120;3238;0
8987;1;348;448;447;1824;1060;1
8988;1;125;332;403;1766;1137;0
8989;1;360;491;742;1476;1357;1
8990;1;412;768;883;1808;1947;0
8991;1;271;391;583;1284;930;1
8992;1;513;744;927;1704;2132;0
8993;1;675;930;1316;1992;2775;0
8994;1;206;339;453;1208;1156;1
8995;1;247;435;523;1322;1215;1
8996;1;225;384;503;1224;1319;1
8997;1;724;1018;1358;2158;3312;0
8998;1;1348;1664;1742;2796;2090;0
8999;1;285;467;602;1540;1333;1
9000;1;167;332;417;1440;823;1
9001;1;256;388;593;1028;1312;1
9002;1;242;350;566;1158;1391;1
9003;1;624;843;1144;1806;2696;0
9004;1;244;419;578;1320;1096;1
9005;1;342;503;562;1832;1363;0
9006;1;326;441;536;1334;1354;1
9007;1;1;114;113;686;468;0
9008;1;264;404;667;1060;1189;1
9009;1;743;980;1330;2186;3816;0
9010;1;799;1344;1796;2480;3440;0
9011;1;320;486;631;1800;1573;1
9012;1;166;297;428;1494;878;1
9013;1;1424;1824;2324;2648;3263;0
9014;1;138;283;454;868;1158;1
9015;1;572;847;1078;2050;2862;0
9016;1;297;511;639;1802;1848;0
9017;1;218;396;437;1664;1062;1
9018;1;422;603;769;1360;1993;0
9019;1;290;449;529;1324;1076;1
9020;1;539;685;804;1418;1703;0
9021;1;558;692;751;2128;1307;1
9022;1;267;429;730;1136;1216;1
9023;1;198;415;458;1774;1076;0
9024;1;184;284;292;1266;814;1
9025;1;918;1262;1512;2004;2436;0
9026;1;269;379;547;1168;1238;1
9027;1;315;447;592;1406;1164;1
9028;1;656;901;1084;1240;1652;0
9029;1;277;403;609;1148;1313;1
9030;1;419;493;694;1354;1298;1
9031;1;628;1066;1456;2226;2818;0
9032;1;131;259;464;1216;896;1
9033;1;213;361;577;1070;1088;1
9034;1;175;299;444;1126;1025;1
9035;1;240;401;541;969;1309;0
9036;1;134;272;182;1562;412;1
9037;1;251;363;581;1362;1461;1
9038;1;1310;1490;1664;1726;2043;0
9039;1;185;312;411;1218;1299;1
9040;1;494;700;990;1736;2626;0
9041;1;761;1210;1382;2480;3005;0
9042;1;756;1052;1340;2436;3500;0
9043;1;219;372;350;1526;1057;1
9044;1;301;477;739;1296;1597;1
9045;1;277;569;632;1788;1896;0
9046;1;703;1009;1610;1878;2986;0
9047;1;293;512;449;1626;867;1
9048;1;296;430;596;1562;1448;1
9049;1;269;320;346;1464;802;1
9050;1;278;446;618;1232;1422;1
9051;1;197;397;446;1490;997;1
9052;1;281;492;663;1696;1420;1
9053;1;755;855;1021;1226;1905;0
9054;1;321;460;731;1106;1516;1
9055;1;1262;1706;1954;2500;2913;0
9056;1;253;466;532;1750;1259;0
9057;1;554;639;835;1862;1237;1
9058;1;910;1052;1264;1306;1709;0
9059;1;152;266;392;1144;1025;1
9060;1;659;1000;1372;2032;1156;0
9061;1;292;504;613;1970;1495;0
9062;1;436;555;693;1946;1518;0
9063;1;268;440;548;1722;941;1
9064;1;273;473;619;1708;1389;1
9065;1;183;326;499;1318;1063;1
9066;1;282;530;692;1576;1977;0
9067;1;730;947;1208;2272;2333;0
9068;1;208;358;554;960;1357;1
9069;1;243;448;612;1690;1768;1
9070;1;748;1032;1254;2448;3378;0
9071;1;237;369;605;1162;1218;1
9072;1;88;198;220;871;656;1
9073;1;241;377;479;1418;1153;1
9074;1;177;310;438;1498;1192;0
9075;1;281;536;666;1512;1502;0
9076;1;357;614;775;2058;2025;0
9077;1;183;336;387;1574;995;1
9078;1;529;791;1136;1938;3678;0
9079;1;217;417;469;1784;875;1
9080;1;284;456;716;1498;982;1
9081;1;407;628;1026;1396;3042;0
9082;1;751;1136;1570;2492;4273;0
9083;1;289;418;686;1120;1644;1
9084;1;214;402;464;1544;996;1
9085;1;269;415;479;1568;1229;1
9086;1;197;390;370;1900;847;1
9087;1;227;355;463;1052;1019;1
9088;1;774;955;1120;1346;2370;0
9089;1;291;426;693;1520;1168;1
9090;1;178;332;406;1520;932;1
9091;1;87;239;339;998;693;1
9092;1;473;696;894;1900;1800;1
9093;1;206;337;456;1018;1312;1
9094;1;223;412;472;1686;1276;0
9095;1;237;378;465;1498;1284;1
9096;1;127;347;389;1460;849;1
9097;1;675;927;1192;2182;3230;0
9098;1;370;686;788;1648;2386;0
9099;1;618;712;865;1444;1393;1
9100;1;603;730;880;1692;2163;0
9101;1;186;451;546;2032;2173;0
9102;1;366;508;652;1648;1622;0
9103;1;1104;1434;1992;2810;4390;0
9104;1;192;396;488;1594;1395;1
9105;1;264;407;731;1274;1361;1
9106;1;552;894;1236;1880;2688;0
9107;1;1328;1764;1902;2210;2047;0
9108;1;117;305;435;700;1143;0
9109;1;921;1096;1244;2336;2383;0
9110;1;148;259;443;661;878;1
9111;1;208;443;519;1826;1052;0
9112;1;186;373;402;1572;857;1
9113;1;672;1028;1500;2430;3977;0
9114;1;432;848;717;3476;1908;0
9115;1;1570;1700;1982;2578;2655;0
9116;1;210;393;452;1486;1112;1
9117;1;233;353;419;1288;827;1
9118;1;253;472;695;1184;1110;1
9119;1;164;325;317;1504;927;1
9120;1;217;386;530;1860;1025;1
9121;1;264;454;690;1428;1189;1
9122;1;968;1156;1546;2168;3143;0
9123;1;279;430;484;1710;1188;0
9124;1;499;711;956;1722;2688;0
9125;1;703;1090;1202;2858;3072;0
9126;1;296;477;615;1466;1676;0
9127;1;270;496;543;1896;1290;0
9128;1;269;432;703;1356;1106;1
9129;1;656;969;1272;2196;3010;0
9130;1;279;550;641;2062;1717;0
9131;1;262;432;493;1614;1296;0
9132;1;441;644;771;1698;2008;0
9133;1;115;153;264;647;609;1
9134;1;537;816;1096;2040;2811;0
9135;1;240;463;605;1656;1627;0
9136;1;653;915;1246;2158;3668;0
9137;1;241;447;515;1226;1205;1
9138;1;247;407;497;1794;1234;0
9139;1;209;354;434;1246;1097;1
9140;1;1056;1202;1412;1556;2084;0
9141;1;274;416;549;1566;1303;1
9142;1;300;530;546;1602;1206;1
9143;1;568;904;1124;1954;2686;0
9144;1;436;663;777;1700;1677;0
9145;1;234;412;453;1776;1114;0
9146;1;1258;1694;2190;2570;2659;0
9147;1;259;482;501;2218;914;1
9148;1;207;428;517;1462;1186;1
9149;1;280;380;652;1048;1527;1
9150;1;430;698;885;1710;1484;0
9151;1;349;709;787;2730;2161;0
9152;1;570;778;941;1720;1540;0
9153;1;606;783;695;1648;1182;1
9154;1;957;1588;1926;2556;3447;0
9155;1;860;1212;1708;2508;4161;0
9156;1;688;944;1128;1816;1856;1
9157;1;105;165;370;706;897;1
9158;1;236;374;487;1302;1128;1
9159;1;357;527;691;1660;1255;1
9160;1;448;707;854;2288;1868;1
9161;1;168;381;360;1700;1055;0
9162;1;584;892;1390;2094;3309;0
9163;1;238;431;454;1698;1130;0
9164;1;202;430;390;1934;869;1
9165;1;189;504;571;1896;1838;0
9166;1;670;1054;1384;2226;3019;0
9167;1;196;357;647;1056;1216;1
9168;1;201;328;380;1394;1081;1
9169;1;174;332;429;1178;1145;1
9170;1;359;714;952;2294;2218;0
9171;1;343;471;589;1560;1441;1
9172;1;534;760;1028;2100;2444;0
9173;1;172;330;463;1096;998;1
9174;1;238;399;568;1410;1526;1
9175;1;201;438;466;1692;1158;0
9176;1;230;381;453;1506;1188;0
9177;1;228;395;547;1454;1008;1
9178;1;423;611;783;1708;1769;0
9179;1;105;238;137;1056;472;0
9180;1;171;289;352;1298;958;1
9181;1;550;724;954;1450;1866;0
9182;1;724;994;1236;2224;3452;0
9183;1;215;354;522;1090;1138;1
9184;1;444;740;1086;1616;2546;0
9185;1;278;429;491;1554;1421;1
9186;1;228;355;442;1166;1253;1
9187;1;168;337;370;1212;1055;1
9188;1;320;437;693;1280;1510;1
9189;1;833;1052;1212;1650;1884;0
9190;1;713;976;1234;2092;3045;0
9191;1;177;303;494;1216;903;1
9192;1;448;620;755;955;1669;0
9193;1;202;327;547;922;1220;1
9194;1;515;810;1130;2028;3382;0
9195;1;722;968;1242;2098;3331;0
9196;1;642;900;1208;1936;3225;0
9197;1;210;377;472;1112;1116;1
9198;1;273;391;642;1114;1149;1
9199;1;443;653;921;1622;2286;0
9200;1;254;383;691;1122;1445;1
9201;1;339;529;686;1762;925;1
9202;1;725;1310;1746;2192;2071;0
9203;1;268;405;552;1278;1354;1
9204;1;285;463;797;1520;1139;1
9205;1;188;336;487;1102;926;1
9206;1;872;1210;1546;2410;3228;0
9207;1;598;907;1190;2066;2405;0
9208;1;683;868;979;1960;2020;0
9209;1;137;257;365;1228;773;1
9210;1;386;555;905;1878;2497;0
9211;1;80;306;352;1586;1177;0
9212;1;327;448;628;1278;1512;1
9213;1;825;1118;1538;2270;3514;0
9214;1;504;707;957;1714;2896;0
9215;1;564;818;1092;2274;2099;0
9216;1;231;341;362;1248;922;1
9217;1;318;479;682;1184;1457;1
9218;1;573;812;1136;1768;2774;0
9219;1;373;635;844;1694;1908;0
9220;1;205;323;424;1202;728;1
9221;1;264;470;533;1850;1259;0
9222;1;132;282;313;1562;796;1
9223;1;180;281;319;847;603;1
9224;1;330;499;616;1300;1371;0
9225;1;84;303;409;1238;1418;0
9226;1;254;407;532;1440;1326;1
9227;1;738;968;1224;1626;2193;0
9228;1;169;364;385;1324;1050;1
9229;1;113;257;263;1260;672;1
9230;1;399;589;717;1396;1811;0
9231;1;227;397;569;1204;1162;1
9232;1;560;794;1020;2356;2276;1
9233;1;441;513;647;1312;1209;1
9234;1;243;518;682;2010;1042;1
9235;1;553;839;1096;2020;3401;0
9236;1;298;490;568;1740;1389;0
9237;1;116;264;336;1146;755;1
9238;1;752;1056;1398;2222;3547;0
9239;1;216;411;566;1428;1191;1
9240;1;810;1172;1580;2504;3636;0
9241;1;533;720;865;1594;1782;0
9242;1;670;955;1246;2304;3564;0
9243;1;350;490;694;1610;1396;1
9244;1;250;437;451;1658;1099;0
9245;1;156;285;381;1166;986;1
9246;1;216;386;613;1158;987;1
9247;1;1040;1102;1142;2022;1996;0
9248;1;236;399;524;1486;1068;1
9249;1;666;913;1188;2160;3311;0
9250;1;716;901;1236;2386;2567;0
9251;1;432;596;731;1728;1655;0
9252;1;260;432;635;1168;1415;1
9253;1;509;749;1005;1926;2935;0
9254;1;193;383;606;1248;1043;1
9255;1;1526;1696;1988;2128;2705;0
9256;1;595;824;1128;1980;3429;0
9257;1;190;332;385;1118;934;1
9258;1;601;855;1146;1918;3264;0
9259;1;1854;2080;2236;2290;2209;0
9260;1;131;335;390;1682;1010;0
9261;1;807;1450;1902;2484;2839;0
9262;1;259;443;473;1512;1063;1
9263;1;344;500;616;1356;1645;1
9264;1;303;486;601;1626;1124;1
9265;1;167;344;429;1338;987;1
9266;1;641;959;1230;2098;2449;0
9267;1;821;1032;949;2220;2355;0
9268;1;189;357;408;1616;991;1
9269;1;240;425;580;1560;1526;0
9270;1;160;312;484;1078;1063;1
9271;1;339;609;650;1606;1849;0
9272;1;238;384;435;1294;1165;1
9273;1;201;364;578;1180;1404;1
9274;1;182;332;443;1104;1028;1
9275;1;716;1000;1110;1400;1943;0
9276;1;588;802;1148;1830;2834;0
9277;1;216;420;497;1524;988;1
9278;1;716;1021;1312;2230;3253;0
9279;1;275;392;489;1418;1127;1
9280;1;1844;1780;1954;2832;2412;0
9281;1;539;767;959;2054;2052;0
9282;1;207;335;593;975;1095;1
9283;1;581;919;1288;2250;2898;0
9284;1;881;1278;1698;2634;3931;0
9285;1;278;379;481;1368;1129;1
9286;1;241;358;426;1268;1067;1
9287;1;529;739;995;1920;2647;0
9288;1;197;222;408;708;1171;1
9289;1;368;635;1224;1550;1746;1
9290;1;340;516;600;1776;1345;0
9291;1;846;1418;1736;2066;2255;1
9292;1;262;411;544;1108;1302;0
9293;1;586;792;952;1866;1600;0
9294;1;267;414;479;1222;1270;1
9295;1;259;439;513;1750;949;1
9296;1;260;393;599;1100;1410;1
9297;1;354;516;648;1710;1291;1
9298;1;285;437;742;1208;1444;1
9299;1;143;257;335;1054;911;1
9300;1;847;1152;1542;2070;3004;0
9301;1;144;290;314;1448;908;1
9302;1;126;263;321;1220;828;1
9303;1;543;788;1076;2204;2512;0
9304;1;256;436;581;1578;1103;1
9305;1;645;999;1144;1968;2472;0
9306;1;1015;1528;1914;2604;3253;0
9307;1;272;373;540;1116;1551;1
9308;1;291;471;745;1300;1905;1
9309;1;176;344;544;1024;1068;1
9310;1;176;336;382;1144;939;1
9311;1;433;861;797;3184;2154;0
9312;1;281;435;615;1512;909;1
9313;1;317;327;500;954;1111;1
9314;1;338;611;640;1009;2251;0
9315;1;246;461;580;1418;1255;1
9316;1;725;1086;1518;2282;3594;0
